"actor_id","full_name","film_id","title","release_year","language"
70,"Michelle Mcconaughey",53,"Bang Kwai",2006,"English             "
70,"Michelle Mcconaughey",92,"Bowfinger Gables",2006,"English             "
70,"Michelle Mcconaughey",202,"Daddy Pittsburgh",2006,"English             "
70,"Michelle Mcconaughey",227,"Details Packer",2006,"English             "
70,"Michelle Mcconaughey",249,"Dracula Crystal",2006,"English             "
70,"Michelle Mcconaughey",290,"Everyone Craft",2006,"English             "
70,"Michelle Mcconaughey",304,"Fargo Gandhi",2006,"English             "
70,"Michelle Mcconaughey",343,"Full Flatliners",2006,"English             "
70,"Michelle Mcconaughey",414,"Hellfighters Sierra",2006,"English             "
70,"Michelle Mcconaughey",453,"Image Princess",2006,"English             "
70,"Michelle Mcconaughey",466,"Intolerable Intentions",2006,"English             "
70,"Michelle Mcconaughey",504,"Kwai Homeward",2006,"English             "
70,"Michelle Mcconaughey",584,"Mixed Doors",2006,"English             "
70,"Michelle Mcconaughey",628,"Northwest Polish",2006,"English             "
70,"Michelle Mcconaughey",654,"Panky Submarine",2006,"English             "
70,"Michelle Mcconaughey",725,"Requiem Tycoon",2006,"English             "
70,"Michelle Mcconaughey",823,"South Wait",2006,"English             "
70,"Michelle Mcconaughey",834,"Spoilers Hellfighters",2006,"English             "
70,"Michelle Mcconaughey",856,"Streetcar Intentions",2006,"English             "
70,"Michelle Mcconaughey",869,"Suspects Quills",2006,"English             "
70,"Michelle Mcconaughey",953,"Wait Cider",2006,"English             "
70,"Michelle Mcconaughey",964,"Waterfront Deliverance",2006,"English             "
71,"Adam Grant",26,"Annie Identity",2006,"English             "
71,"Adam Grant",52,"Ballroom Mockingbird",2006,"English             "
71,"Adam Grant",233,"Disciple Mother",2006,"English             "
71,"Adam Grant",317,"Fireball Philadelphia",2006,"English             "
71,"Adam Grant",359,"Gladiator Westward",2006,"English             "
71,"Adam Grant",362,"Glory Tracy",2006,"English             "
71,"Adam Grant",385,"Groundhog Uncut",2006,"English             "
71,"Adam Grant",399,"Happiness United",2006,"English             "
71,"Adam Grant",450,"Idols Snatchers",2006,"English             "
71,"Adam Grant",532,"Loser Hustler",2006,"English             "
71,"Adam Grant",560,"Mars Roman",2006,"English             "
71,"Adam Grant",574,"Midnight Westward",2006,"English             "
71,"Adam Grant",638,"Operation Operation",2006,"English             "
71,"Adam Grant",773,"Seabiscuit Punk",2006,"English             "
71,"Adam Grant",833,"Splendor Patton",2006,"English             "
71,"Adam Grant",874,"Tadpole Park",2006,"English             "
71,"Adam Grant",918,"Twisted Pirates",2006,"English             "
71,"Adam Grant",956,"Wanda Chamber",2006,"English             "
72,"Sean Williams",34,"Arabia Dogma",2006,"English             "
72,"Sean Williams",144,"Chinatown Gladiator",2006,"English             "
72,"Sean Williams",237,"Divorce Shining",2006,"English             "
72,"Sean Williams",249,"Dracula Crystal",2006,"English             "
72,"Sean Williams",286,"Enough Raging",2006,"English             "
72,"Sean Williams",296,"Express Lonely",2006,"English             "
72,"Sean Williams",325,"Floats Garden",2006,"English             "
72,"Sean Williams",331,"Forward Temple",2006,"English             "
72,"Sean Williams",405,"Haunted Antitrust",2006,"English             "
72,"Sean Williams",450,"Idols Snatchers",2006,"English             "
72,"Sean Williams",550,"Maguire Apache",2006,"English             "
72,"Sean Williams",609,"Muscle Bright",2006,"English             "
72,"Sean Williams",623,"Newton Labyrinth",2006,"English             "
72,"Sean Williams",636,"Oleander Clue",2006,"English             "
72,"Sean Williams",640,"Opus Ice",2006,"English             "
72,"Sean Williams",665,"Patton Interview",2006,"English             "
72,"Sean Williams",718,"Rebel Airport",2006,"English             "
72,"Sean Williams",743,"Room Roman",2006,"English             "
72,"Sean Williams",757,"Sagebrush Clueless",2006,"English             "
72,"Sean Williams",773,"Seabiscuit Punk",2006,"English             "
72,"Sean Williams",854,"Strangers Graffiti",2006,"English             "
72,"Sean Williams",865,"Sunrise League",2006,"English             "
72,"Sean Williams",938,"Velvet Terminator",2006,"English             "
72,"Sean Williams",956,"Wanda Chamber",2006,"English             "
72,"Sean Williams",964,"Waterfront Deliverance",2006,"English             "
72,"Sean Williams",969,"West Lion",2006,"English             "
73,"Gary Penn",36,"Argonauts Town",2006,"English             "
73,"Gary Penn",45,"Attraction Newton",2006,"English             "
73,"Gary Penn",51,"Balloon Homeward",2006,"English             "
73,"Gary Penn",77,"Birds Perdition",2006,"English             "
73,"Gary Penn",148,"Chocolate Duck",2006,"English             "
73,"Gary Penn",245,"Double Wrath",2006,"English             "
73,"Gary Penn",275,"Egypt Tenenbaums",2006,"English             "
73,"Gary Penn",322,"Flatliners Killer",2006,"English             "
73,"Gary Penn",374,"Graffiti Love",2006,"English             "
73,"Gary Penn",379,"Greedy Roots",2006,"English             "
73,"Gary Penn",467,"Intrigue Worst",2006,"English             "
73,"Gary Penn",548,"Magnificent Chitty",2006,"English             "
73,"Gary Penn",561,"Mask Peach",2006,"English             "
73,"Gary Penn",562,"Masked Bubble",2006,"English             "
73,"Gary Penn",565,"Matrix Snowman",2006,"English             "
73,"Gary Penn",627,"North Tequila",2006,"English             "
73,"Gary Penn",666,"Paycheck Wait",2006,"English             "
73,"Gary Penn",667,"Peach Innocent",2006,"English             "
73,"Gary Penn",707,"Quest Mussolini",2006,"English             "
73,"Gary Penn",748,"Rugrats Shakespeare",2006,"English             "
73,"Gary Penn",772,"Sea Virgin",2006,"English             "
73,"Gary Penn",823,"South Wait",2006,"English             "
73,"Gary Penn",936,"Vanishing Rocky",2006,"English             "
73,"Gary Penn",946,"Virtual Spoilers",2006,"English             "
73,"Gary Penn",950,"Volume House",2006,"English             "
73,"Gary Penn",998,"Zhivago Core",2006,"English             "
74,"Milla Keitel",28,"Anthem Luke",2006,"English             "
74,"Milla Keitel",44,"Attacks Hate",2006,"English             "
74,"Milla Keitel",117,"Candles Grapes",2006,"English             "
74,"Milla Keitel",185,"Cowboy Doom",2006,"English             "
74,"Milla Keitel",192,"Crossing Divorce",2006,"English             "
74,"Milla Keitel",203,"Daisy Menagerie",2006,"English             "
74,"Milla Keitel",263,"Durham Panky",2006,"English             "
74,"Milla Keitel",321,"Flash Wars",2006,"English             "
74,"Milla Keitel",415,"High Encino",2006,"English             "
74,"Milla Keitel",484,"Jerk Paycheck",2006,"English             "
74,"Milla Keitel",503,"Kramer Chocolate",2006,"English             "
74,"Milla Keitel",537,"Lover Truman",2006,"English             "
74,"Milla Keitel",543,"Madigan Dorado",2006,"English             "
74,"Milla Keitel",617,"Natural Stock",2006,"English             "
74,"Milla Keitel",626,"Noon Papi",2006,"English             "
74,"Milla Keitel",637,"Open African",2006,"English             "
74,"Milla Keitel",663,"Patient Sister",2006,"English             "
74,"Milla Keitel",704,"Pure Runner",2006,"English             "
74,"Milla Keitel",720,"Redemption Comforts",2006,"English             "
74,"Milla Keitel",747,"Roxanne Rebel",2006,"English             "
74,"Milla Keitel",780,"Sensibility Rear",2006,"English             "
74,"Milla Keitel",804,"Sleeping Suspects",2006,"English             "
74,"Milla Keitel",834,"Spoilers Hellfighters",2006,"English             "
74,"Milla Keitel",836,"Squad Fish",2006,"English             "
74,"Milla Keitel",848,"Stone Fire",2006,"English             "
74,"Milla Keitel",872,"Sweet Brotherhood",2006,"English             "
74,"Milla Keitel",902,"Trading Pinocchio",2006,"English             "
74,"Milla Keitel",956,"Wanda Chamber",2006,"English             "
75,"Burt Posey",12,"Alaska Phantom",2006,"English             "
75,"Burt Posey",34,"Arabia Dogma",2006,"English             "
75,"Burt Posey",143,"Chill Luck",2006,"English             "
75,"Burt Posey",170,"Command Darling",2006,"English             "
75,"Burt Posey",222,"Desert Poseidon",2006,"English             "
75,"Burt Posey",301,"Family Sweet",2006,"English             "
75,"Burt Posey",347,"Games Bowfinger",2006,"English             "
75,"Burt Posey",372,"Graceland Dynamite",2006,"English             "
75,"Burt Posey",436,"Hours Rage",2006,"English             "
75,"Burt Posey",445,"Hyde Doctor",2006,"English             "
75,"Burt Posey",446,"Hysterical Grail",2006,"English             "
75,"Burt Posey",492,"Jungle Closer",2006,"English             "
75,"Burt Posey",498,"Killer Innocent",2006,"English             "
75,"Burt Posey",508,"Lambs Cincinatti",2006,"English             "
75,"Burt Posey",541,"Luke Mummy",2006,"English             "
75,"Burt Posey",547,"Magic Mallrats",2006,"English             "
75,"Burt Posey",579,"Minds Truman",2006,"English             "
75,"Burt Posey",645,"Others Soup",2006,"English             "
75,"Burt Posey",667,"Peach Innocent",2006,"English             "
75,"Burt Posey",744,"Roots Remember",2006,"English             "
75,"Burt Posey",764,"Saturday Lambs",2006,"English             "
75,"Burt Posey",780,"Sensibility Rear",2006,"English             "
75,"Burt Posey",870,"Swarm Gold",2006,"English             "
75,"Burt Posey",920,"Unbreakable Karate",2006,"English             "
76,"Angelina Astaire",60,"Beast Hunchback",2006,"English             "
76,"Angelina Astaire",66,"Beneath Rush",2006,"English             "
76,"Angelina Astaire",68,"Betrayed Rear",2006,"English             "
76,"Angelina Astaire",95,"Breakfast Goldfinger",2006,"English             "
76,"Angelina Astaire",122,"Carrie Bunch",2006,"English             "
76,"Angelina Astaire",187,"Cranes Reservoir",2006,"English             "
76,"Angelina Astaire",223,"Desire Alien",2006,"English             "
76,"Angelina Astaire",234,"Disturbing Scarface",2006,"English             "
76,"Angelina Astaire",251,"Dragonfly Strangers",2006,"English             "
76,"Angelina Astaire",348,"Gandhi Kwai",2006,"English             "
76,"Angelina Astaire",444,"Hustler Party",2006,"English             "
76,"Angelina Astaire",464,"Intentions Empire",2006,"English             "
76,"Angelina Astaire",474,"Jade Bunch",2006,"English             "
76,"Angelina Astaire",498,"Killer Innocent",2006,"English             "
76,"Angelina Astaire",568,"Memento Zoolander",2006,"English             "
76,"Angelina Astaire",604,"Mulan Moon",2006,"English             "
76,"Angelina Astaire",606,"Mummy Creatures",2006,"English             "
76,"Angelina Astaire",642,"Order Betrayed",2006,"English             "
76,"Angelina Astaire",648,"Outlaw Hanky",2006,"English             "
76,"Angelina Astaire",650,"Pacific Amistad",2006,"English             "
76,"Angelina Astaire",709,"Racer Egg",2006,"English             "
76,"Angelina Astaire",760,"Samurai Lion",2006,"English             "
76,"Angelina Astaire",765,"Saturn Name",2006,"English             "
76,"Angelina Astaire",781,"Seven Swarm",2006,"English             "
76,"Angelina Astaire",850,"Story Side",2006,"English             "
76,"Angelina Astaire",862,"Summer Scarface",2006,"English             "
76,"Angelina Astaire",866,"Sunset Racer",2006,"English             "
76,"Angelina Astaire",870,"Swarm Gold",2006,"English             "
76,"Angelina Astaire",912,"Trojan Tomorrow",2006,"English             "
76,"Angelina Astaire",935,"Vanished Garden",2006,"English             "
76,"Angelina Astaire",958,"Wardrobe Phantom",2006,"English             "
77,"Cary Mcconaughey",13,"Ali Forever",2006,"English             "
77,"Cary Mcconaughey",22,"Amistad Midsummer",2006,"English             "
77,"Cary Mcconaughey",40,"Army Flintstones",2006,"English             "
77,"Cary Mcconaughey",73,"Bingo Talented",2006,"English             "
77,"Cary Mcconaughey",78,"Blackout Private",2006,"English             "
77,"Cary Mcconaughey",153,"Citizen Shrek",2006,"English             "
77,"Cary Mcconaughey",224,"Desperate Trainspotting",2006,"English             "
77,"Cary Mcconaughey",240,"Dolls Rage",2006,"English             "
77,"Cary Mcconaughey",245,"Double Wrath",2006,"English             "
77,"Cary Mcconaughey",261,"Duffel Apocalypse",2006,"English             "
77,"Cary Mcconaughey",343,"Full Flatliners",2006,"English             "
77,"Cary Mcconaughey",442,"Hunting Musketeers",2006,"English             "
77,"Cary Mcconaughey",458,"Indian Love",2006,"English             "
77,"Cary Mcconaughey",538,"Loverboy Attacks",2006,"English             "
77,"Cary Mcconaughey",566,"Maude Mod",2006,"English             "
77,"Cary Mcconaughey",612,"Mussolini Spoilers",2006,"English             "
77,"Cary Mcconaughey",635,"Oklahoma Jumanji",2006,"English             "
77,"Cary Mcconaughey",694,"Prejudice Oleander",2006,"English             "
77,"Cary Mcconaughey",749,"Rules Human",2006,"English             "
77,"Cary Mcconaughey",938,"Velvet Terminator",2006,"English             "
77,"Cary Mcconaughey",943,"Villain Desperate",2006,"English             "
77,"Cary Mcconaughey",963,"Watch Tracy",2006,"English             "
77,"Cary Mcconaughey",969,"West Lion",2006,"English             "
77,"Cary Mcconaughey",993,"Wrong Behavior",2006,"English             "
78,"Groucho Sinatra",86,"Boogie Amelie",2006,"English             "
78,"Groucho Sinatra",239,"Dogma Family",2006,"English             "
